,link,start,end,video,utterance,arousal,valence,EmotionMaxVote,id
89,https://www.youtube.com/watch?v=dXLy35Tm9q0,18.91086206896552,22.67969348659004,7459327df,utterance_8.mp4,0.37745273142,0.0558358040238,3,train_id_88
90,https://www.youtube.com/watch?v=dXLy35Tm9q0,23.34674329501916,24.04714559386973,7459327df,utterance_9.mp4,0.228462301989,-0.066377779342,4,train_id_88
91,https://www.youtube.com/watch?v=dXLy35Tm9q0,24.51408045977012,25.614712643678164,7459327df,utterance_10.mp4,0.340428607726,-0.454533346407,1,train_id_88
92,https://www.youtube.com/watch?v=dXLy35Tm9q0,26.14835249042145,28.34961685823755,7459327df,utterance_11.mp4,0.418376712397,-0.385959675895,1,train_id_88
93,https://www.youtube.com/watch?v=dXLy35Tm9q0,28.48302681992337,30.684291187739465,7459327df,utterance_12.mp4,0.339299580442,-0.430351892914,1,train_id_88
94,https://www.youtube.com/watch?v=dXLy35Tm9q0,30.81770114942529,34.219655172413795,7459327df,utterance_13.mp4,0.728490294728,-0.5402967747999999,0,train_id_88
95,https://www.youtube.com/watch?v=dXLy35Tm9q0,34.55318007662835,38.889003831417625,7459327df,utterance_14.mp4,0.418309853262,0.0397952806293,0,train_id_88
96,https://www.youtube.com/watch?v=dXLy35Tm9q0,43.19147509578544,45.02586206896552,7459327df,utterance_16.mp4,0.31531656506,-0.369328434556,0,train_id_88
97,https://www.youtube.com/watch?v=dXLy35Tm9q0,45.05921455938697,47.26047892720307,7459327df,utterance_17.mp4,0.417757040641,-0.0331803700718,4,train_id_88
98,https://www.youtube.com/watch?v=dXLy35Tm9q0,47.86082375478927,48.79469348659004,7459327df,utterance_18.mp4,0.326910681649,-0.201516632693,0,train_id_88
99,https://www.youtube.com/watch?v=dXLy35Tm9q0,49.02816091954024,51.02931034482759,7459327df,utterance_19.mp4,0.313991820292,-0.530004094494,0,train_id_88
100,https://www.youtube.com/watch?v=dXLy35Tm9q0,51.82977011494253,54.23114942528736,7459327df,utterance_20.mp4,0.332945859079,0.343402161932,2,train_id_88
101,https://www.youtube.com/watch?v=dXLy35Tm9q0,57.66645593869732,60.73488505747127,7459327df,utterance_21.mp4,0.301174623701,0.522767028189,3,train_id_88
111,https://www.youtube.com/watch?v=CdNDoxHEkEY,3.969837463362643,6.772075672795098,b32a6ac3b,utterance_1.mp4,0.535749773288,0.258145873397,3,train_id_27
112,https://www.youtube.com/watch?v=CdNDoxHEkEY,10.041353583799628,30.05734079403144,b32a6ac3b,utterance_3.mp4,0.688468984762,0.120797642859,4,train_id_27
113,https://www.youtube.com/watch?v=CdNDoxHEkEY,30.35758060218492,33.726938449240606,b32a6ac3b,utterance_4.mp4,0.710031303537,0.0359714799198,4,train_id_27
114,https://www.youtube.com/watch?v=CdNDoxHEkEY,33.860378363975485,37.83021582733814,b32a6ac3b,utterance_5.mp4,0.761686583979,0.0174211471392,4,train_id_27
115,https://www.youtube.com/watch?v=CdNDoxHEkEY,38.297255528910206,45.7365307753797,b32a6ac3b,utterance_6.mp4,0.754284040106,0.0478978750662,4,train_id_27
116,https://www.youtube.com/watch?v=CdNDoxHEkEY,46.003410604849456,47.30444977351452,b32a6ac3b,utterance_7.mp4,0.7991242809610001,0.084120891391,1,train_id_27
117,https://www.youtube.com/watch?v=CdNDoxHEkEY,47.63804956035172,78.29586997069012,b32a6ac3b,utterance_8.mp4,0.8035046204520001,0.12944819007,3,train_id_27
118,https://www.youtube.com/watch?v=CdNDoxHEkEY,78.46266986410872,85.43490540900613,b32a6ac3b,utterance_9.mp4,0.778258149701,0.137017002519,3,train_id_27
119,https://www.youtube.com/watch?v=80W6TH6U_XE,10.507304347826087,11.207791304347824,c9f0e3623,utterance_2.mp4,0.286762763684,-0.673888960019,1,train_id_15
120,https://www.youtube.com/watch?v=80W6TH6U_XE,19.84713043478261,21.715095652173915,c9f0e3623,utterance_3.mp4,0.474581023651,-0.6812219154539999,0,train_id_15
121,https://www.youtube.com/watch?v=80W6TH6U_XE,23.58306086956522,25.38431304347826,c9f0e3623,utterance_4.mp4,0.349103677182,-0.629839951726,0,train_id_15
122,https://www.youtube.com/watch?v=80W6TH6U_XE,25.684521739130435,27.48577391304348,c9f0e3623,utterance_5.mp4,0.461702205362,-0.562134288274,1,train_id_15
123,https://www.youtube.com/watch?v=80W6TH6U_XE,29.18695652173913,29.887443478260867,c9f0e3623,utterance_6.mp4,0.230323304633,-0.6173577194250001,1,train_id_15
124,https://www.youtube.com/watch?v=80W6TH6U_XE,37.35930434782608,38.86034782608696,c9f0e3623,utterance_7.mp4,0.426936094535,-0.0250921655378,4,train_id_15
125,https://www.youtube.com/watch?v=80W6TH6U_XE,46.46563478260869,47.2328347826087,c9f0e3623,utterance_8.mp4,0.618998133183,-0.231841257413,4,train_id_15
126,https://www.youtube.com/watch?v=80W6TH6U_XE,47.399617391304346,48.40031304347826,c9f0e3623,utterance_9.mp4,0.428346783087,-0.0311864903214,3,train_id_15
127,https://www.youtube.com/watch?v=WkATt_NIW6E,0.0,16.849972199913513,cbb64e001,utterance_1.mp4,0.34819847261,0.0414509563481,4,train_id_71
128,https://www.youtube.com/watch?v=WkATt_NIW6E,17.050169889417436,18.184623463272995,cbb64e001,utterance_2.mp4,0.245751687225,0.0201866592622,4,train_id_71
129,https://www.youtube.com/watch?v=WkATt_NIW6E,18.685117687032804,20.420164329400137,cbb64e001,utterance_3.mp4,0.3402022100249999,0.0168355411736,4,train_id_71
130,https://www.youtube.com/watch?v=WkATt_NIW6E,20.55362945573609,23.356397108791004,cbb64e001,utterance_4.mp4,0.20750689055,0.134796535913,4,train_id_71
131,https://www.youtube.com/watch?v=WkATt_NIW6E,23.589961079878915,29.66262432816458,cbb64e001,utterance_5.mp4,0.212595681324,0.259584165627,4,train_id_71
132,https://www.youtube.com/watch?v=WkATt_NIW6E,33.866775807746954,35.40162476061037,cbb64e001,utterance_7.mp4,0.204828655658,0.304592699419,4,train_id_71
133,https://www.youtube.com/watch?v=WkATt_NIW6E,35.73528757645023,44.31042194353494,cbb64e001,utterance_8.mp4,0.389820812815,0.323128236491,4,train_id_71
134,https://www.youtube.com/watch?v=WkATt_NIW6E,44.610718477790826,46.51259652807809,cbb64e001,utterance_9.mp4,0.201798495619,0.24276064209,4,train_id_71
135,https://www.youtube.com/watch?v=WkATt_NIW6E,48.11417804410947,55.75505652684253,cbb64e001,utterance_10.mp4,0.404260829788,0.259788711656,4,train_id_71
136,https://www.youtube.com/watch?v=WkATt_NIW6E,56.055353061098415,63.69623154383147,cbb64e001,utterance_11.mp4,0.309463632038,0.3359338745579999,4,train_id_71
137,https://www.youtube.com/watch?v=WkATt_NIW6E,64.46365602026317,65.86503984679064,cbb64e001,utterance_12.mp4,0.174910909884,0.27017007131,4,train_id_71
138,https://www.youtube.com/watch?v=WkATt_NIW6E,67.499987644406,70.86998208438871,cbb64e001,utterance_13.mp4,0.331487488462,0.360803671319,4,train_id_71
139,https://www.youtube.com/watch?v=WkATt_NIW6E,71.47057515290047,79.31165132513745,cbb64e001,utterance_14.mp4,0.203011779982,0.202802865366,4,train_id_71
140,https://www.youtube.com/watch?v=WkATt_NIW6E,86.41866930252672,89.25480323716563,cbb64e001,utterance_16.mp4,0.20971056624,0.309553192186,4,train_id_71
141,https://www.youtube.com/watch?v=WkATt_NIW6E,89.68856489775746,96.8623154383147,cbb64e001,utterance_17.mp4,0.17770945945,0.44634092924,4,train_id_71
142,https://www.youtube.com/watch?v=WkATt_NIW6E,98.09686785692222,103.26864150244025,cbb64e001,utterance_18.mp4,0.191369324196,0.277893977388,4,train_id_71
143,https://www.youtube.com/watch?v=WkATt_NIW6E,103.46883919194416,106.07140915549516,cbb64e001,utterance_19.mp4,0.134338452451,0.151007374163,4,train_id_71
144,https://www.youtube.com/watch?v=WkATt_NIW6E,106.7387347871749,109.3413047507259,cbb64e001,utterance_20.mp4,0.158163933265,0.353285486055,4,train_id_71
145,https://www.youtube.com/watch?v=WkATt_NIW6E,109.77506641131772,114.64654352257983,cbb64e001,utterance_21.mp4,0.0561125779188,0.0889763216113999,4,train_id_71
146,https://www.youtube.com/watch?v=WkATt_NIW6E,115.14703774633966,119.31782294433806,cbb64e001,utterance_22.mp4,0.110067296003,0.269390409292,4,train_id_71
147,https://www.youtube.com/watch?v=WkATt_NIW6E,120.5190090813616,127.09216655340708,cbb64e001,utterance_23.mp4,0.122507103173,0.211981142241,4,train_id_71
148,https://www.youtube.com/watch?v=WkATt_NIW6E,187.55186878359177,199.56373015382715,cbb64e001,utterance_31.mp4,0.36378983804,0.34427925396,4,train_id_71
149,https://www.youtube.com/watch?v=WkATt_NIW6E,200.86501513560265,207.738469141904,cbb64e001,utterance_32.mp4,0.130363005264,0.145966398937,4,train_id_71
150,https://www.youtube.com/watch?v=WkATt_NIW6E,207.87193426823995,214.44509174028545,cbb64e001,utterance_33.mp4,0.14743351776,0.177987387611,4,train_id_71
151,https://www.youtube.com/watch?v=WkATt_NIW6E,214.87885340087723,217.1477605485884,cbb64e001,utterance_34.mp4,0.102254666121,0.156262469598,4,train_id_71
152,https://www.youtube.com/watch?v=WkATt_NIW6E,217.44805708284423,220.51775498857108,cbb64e001,utterance_35.mp4,0.0794473738758,0.132725063169,4,train_id_71
153,https://www.youtube.com/watch?v=WkATt_NIW6E,220.717952678075,224.72190646815343,cbb64e001,utterance_36.mp4,0.146773224696,0.221931876779,4,train_id_71
154,https://www.youtube.com/watch?v=WkATt_NIW6E,224.92210415765737,229.6267498609996,cbb64e001,utterance_37.mp4,0.165285451321,0.161202300594,4,train_id_71
155,https://www.youtube.com/watch?v=WkATt_NIW6E,230.0605115215914,231.89565700871069,cbb64e001,utterance_38.mp4,0.0731712625229999,0.116232659845,4,train_id_71
156,https://www.youtube.com/watch?v=WkATt_NIW6E,232.1625872613826,242.47276827083465,cbb64e001,utterance_39.mp4,0.134640955149,0.180785790811,4,train_id_71
157,https://www.youtube.com/watch?v=WkATt_NIW6E,244.074349786866,253.2167109408785,cbb64e001,utterance_40.mp4,0.14330854375,0.29252945015,4,train_id_71
158,https://www.youtube.com/watch?v=WkATt_NIW6E,253.4169086303824,255.7859146228455,cbb64e001,utterance_41.mp4,0.0934020940356,0.0878762197571999,4,train_id_71
159,https://www.youtube.com/watch?v=WkATt_NIW6E,256.9203681967011,272.1687588805832,cbb64e001,utterance_42.mp4,0.130041115491,0.230144220923,4,train_id_71
160,https://www.youtube.com/watch?v=WkATt_NIW6E,272.3355902885031,278.70855007104467,cbb64e001,utterance_43.mp4,0.277255210492,0.144680523196,4,train_id_71
161,https://www.youtube.com/watch?v=WkATt_NIW6E,279.1089454500525,281.97844566627543,cbb64e001,utterance_44.mp4,0.110059440123,0.246282590568,4,train_id_71
162,https://www.youtube.com/watch?v=WkATt_NIW6E,283.079532958547,284.4809167850745,cbb64e001,utterance_45.mp4,0.063981815019,0.171987318,4,train_id_71
163,https://www.youtube.com/watch?v=WkATt_NIW6E,295.69198739729416,298.02762710817325,cbb64e001,utterance_48.mp4,0.135850733461,0.152872963065,4,train_id_71
164,https://www.youtube.com/watch?v=WkATt_NIW6E,298.26119107926115,310.1395873231606,cbb64e001,utterance_49.mp4,0.239800079183,0.31620903632,4,train_id_71
165,https://www.youtube.com/watch?v=WkATt_NIW6E,328.6245073206895,331.36054241057644,cbb64e001,utterance_53.mp4,0.353295816727,0.290491382849,4,train_id_71
166,https://www.youtube.com/watch?v=WkATt_NIW6E,332.12796688700814,333.9297460925434,cbb64e001,utterance_54.mp4,0.408434302943,0.306844777982,4,train_id_71
167,https://www.youtube.com/watch?v=WkATt_NIW6E,337.03281027985423,345.6746772101069,cbb64e001,utterance_56.mp4,0.1534237783249999,0.153986491102,4,train_id_71
168,https://www.youtube.com/watch?v=WkATt_NIW6E,346.1418051522827,348.04368320257,cbb64e001,utterance_57.mp4,0.135628930576,0.145951250865,4,train_id_71
169,https://www.youtube.com/watch?v=WkATt_NIW6E,348.4774448631618,349.0780379316736,cbb64e001,utterance_58.mp4,0.221240151369,0.0821724242078,4,train_id_71
170,https://www.youtube.com/watch?v=WkATt_NIW6E,349.87882868968927,351.1467473898808,cbb64e001,utterance_59.mp4,0.243188850259,0.0949886120255,4,train_id_71
171,https://www.youtube.com/watch?v=WkATt_NIW6E,352.2144684005684,352.8484277506641,cbb64e001,utterance_60.mp4,0.161709654538,0.0753777769681,4,train_id_71
172,https://www.youtube.com/watch?v=WkATt_NIW6E,352.9151603138321,353.51575338234386,cbb64e001,utterance_61.mp4,0.16192670726,-0.0962963147624,4,train_id_71
173,https://www.youtube.com/watch?v=WkATt_NIW6E,355.01723605362326,357.41960832767035,cbb64e001,utterance_62.mp4,0.1620745786769999,0.0524118374344,4,train_id_71
174,https://www.youtube.com/watch?v=WkATt_NIW6E,358.9878235621178,362.2577191573485,cbb64e001,utterance_63.mp4,0.0788833025486,-0.0937314497091,4,train_id_71
175,https://www.youtube.com/watch?v=WkATt_NIW6E,364.3597948971397,366.8622660159387,cbb64e001,utterance_64.mp4,0.030862284718,0.0658226472676,4,train_id_71
176,https://www.youtube.com/watch?v=WkATt_NIW6E,367.16256255019465,369.16453944523386,cbb64e001,utterance_65.mp4,0.258576822785,0.011669415078,4,train_id_71
177,https://www.youtube.com/watch?v=WkATt_NIW6E,369.7317662321617,372.53453388521655,cbb64e001,utterance_66.mp4,0.0965694313785,-0.0507893232726999,4,train_id_71
178,https://www.youtube.com/watch?v=WkATt_NIW6E,372.7680978563045,375.63759807252734,cbb64e001,utterance_67.mp4,0.0511751287465,0.075326868892,4,train_id_71
179,https://www.youtube.com/watch?v=WkATt_NIW6E,376.505121393711,379.6081855810218,cbb64e001,utterance_68.mp4,0.0974730740476,0.0950227549961,4,train_id_71
180,https://www.youtube.com/watch?v=WkATt_NIW6E,379.7750169889417,382.7779823315006,cbb64e001,utterance_69.mp4,0.104270649546,0.155179769215,4,train_id_71
181,https://www.youtube.com/watch?v=WkATt_NIW6E,383.0449125841725,388.8172792982023,cbb64e001,utterance_70.mp4,0.205994742849,-0.0236187070414,3,train_id_71
182,https://www.youtube.com/watch?v=WkATt_NIW6E,391.4532155433373,398.8938963365664,cbb64e001,utterance_71.mp4,0.11708796978,0.170391145829,4,train_id_71
183,https://www.youtube.com/watch?v=WkATt_NIW6E,399.3943905603262,401.4964663001174,cbb64e001,utterance_72.mp4,0.0771212595006999,0.0445584911032,4,train_id_71
184,https://www.youtube.com/watch?v=WkATt_NIW6E,401.7300302712053,404.93319330326807,cbb64e001,utterance_73.mp4,0.0330542083486,0.0,4,train_id_71
185,https://www.youtube.com/watch?v=WkATt_NIW6E,405.233489837524,413.9420893309446,cbb64e001,utterance_74.mp4,0.0504606745986,0.0834601091872,4,train_id_71
186,https://www.youtube.com/watch?v=WkATt_NIW6E,414.1089207388646,421.2826712794218,cbb64e001,utterance_75.mp4,0.134928557446,-0.023342072669,3,train_id_71
187,https://www.youtube.com/watch?v=WkATt_NIW6E,421.58296781367767,425.55355532217214,cbb64e001,utterance_76.mp4,0.143723503177,0.117243447688,4,train_id_71
188,https://www.youtube.com/watch?v=WkATt_NIW6E,425.7871192932601,428.6899857910669,cbb64e001,utterance_77.mp4,0.16547285987,0.137939243567,4,train_id_71
189,https://www.youtube.com/watch?v=WkATt_NIW6E,428.82345091740285,433.561462902329,cbb64e001,utterance_78.mp4,0.10746757878,-0.00227532383877,4,train_id_71
190,https://www.youtube.com/watch?v=WkATt_NIW6E,433.728294310249,436.3308642738,cbb64e001,utterance_79.mp4,0.12405302308,0.189943314122,3,train_id_71
191,https://www.youtube.com/watch?v=WkATt_NIW6E,436.7646259343918,449.8442083153148,cbb64e001,utterance_80.mp4,0.402994560411,-0.0347408680284,4,train_id_71
192,https://www.youtube.com/watch?v=WkATt_NIW6E,450.0777722864027,454.582220300241,cbb64e001,utterance_81.mp4,0.410996526935,-0.0596232865483,4,train_id_71
193,https://www.youtube.com/watch?v=WkATt_NIW6E,454.9826156792488,457.5518193612159,cbb64e001,utterance_82.mp4,0.259438419197,-0.0670393899935,4,train_id_71
194,https://www.youtube.com/watch?v=WkATt_NIW6E,457.7853833323037,459.8874590720949,cbb64e001,utterance_83.mp4,0.183297526901,-0.0976808085451,4,train_id_71
195,https://www.youtube.com/watch?v=WkATt_NIW6E,460.3545870142708,461.75597084079817,cbb64e001,utterance_84.mp4,0.191453742383,-0.068181566576,4,train_id_71
196,https://www.youtube.com/watch?v=WkATt_NIW6E,462.6902267251498,467.1613084574041,cbb64e001,utterance_85.mp4,0.32064340627,-0.0356620643662,4,train_id_71
197,https://www.youtube.com/watch?v=WkATt_NIW6E,467.361506146908,473.9346636189535,cbb64e001,utterance_86.mp4,0.378993297438,-0.0212296455381,3,train_id_71
198,https://www.youtube.com/watch?v=WkATt_NIW6E,474.60198925063327,476.4705010193365,cbb64e001,utterance_87.mp4,0.255022350612,-0.103736492094,4,train_id_71
199,https://www.youtube.com/watch?v=WkATt_NIW6E,476.7040649904244,479.3400012355594,cbb64e001,utterance_88.mp4,0.258329551709,-0.127169354521,4,train_id_71
200,https://www.youtube.com/watch?v=WkATt_NIW6E,481.3753444121826,486.3135540866127,cbb64e001,utterance_89.mp4,0.147882404762,0.101944733702,4,train_id_71
201,https://www.youtube.com/watch?v=WkATt_NIW6E,486.5137517761167,494.2213628220177,cbb64e001,utterance_90.mp4,0.199947322663,0.061198426932,4,train_id_71
202,https://www.youtube.com/watch?v=WkATt_NIW6E,494.4549267931056,499.05947365169584,cbb64e001,utterance_91.mp4,0.190811058226,-0.111592684242,4,train_id_71
203,https://www.youtube.com/watch?v=WkATt_NIW6E,499.3597701859517,505.8995613764132,cbb64e001,utterance_92.mp4,0.285412844862,-0.059253934173,3,train_id_71
204,https://www.youtube.com/watch?v=WkATt_NIW6E,506.1331253475011,509.035991845308,cbb64e001,utterance_93.mp4,0.47764210047,0.245840217459,3,train_id_71
205,https://www.youtube.com/watch?v=xGytp8rZEMM,2.7992689295039166,13.06325500435161,1f1da840a_1,utterance_2.mp4,0.114272900906,-0.199673560169,4,train_id_118
206,https://www.youtube.com/watch?v=xGytp8rZEMM,14.69616187989556,25.393368146214097,1f1da840a_1,utterance_4.mp4,0.812703206306,0.551506624863,3,train_id_118
207,https://www.youtube.com/watch?v=xGytp8rZEMM,36.857040905134895,45.18819843342036,1f1da840a_1,utterance_7.mp4,0.456079547618,0.425986009412,3,train_id_118
208,https://www.youtube.com/watch?v=xGytp8rZEMM,45.254847693646646,55.58548302872063,1f1da840a_1,utterance_8.mp4,0.331847352614,0.156214137993,3,train_id_118
209,https://www.youtube.com/watch?v=WuI-g2WQCVs,5.833076414886589,16.3992776921383,2c09795bb_1,utterance_3.mp4,0.7089318205189999,0.106001570598,3,train_id_72
210,https://www.youtube.com/watch?v=WuI-g2WQCVs,62.763902224179695,70.69688614842546,2c09795bb_1,utterance_10.mp4,0.657327376532,-0.102186645549,1,train_id_72
211,https://www.youtube.com/watch?v=WuI-g2WQCVs,70.69688614842546,76.32997137194451,2c09795bb_1,utterance_11.mp4,0.38526804864,0.208573792997,4,train_id_72
212,https://www.youtube.com/watch?v=WuI-g2WQCVs,98.92897599647657,109.49517727372826,2c09795bb_1,utterance_15.mp4,0.663950791165,0.306926683498,0,train_id_72
213,https://www.youtube.com/watch?v=WuI-g2WQCVs,129.02765029729136,134.3607487337591,2c09795bb_1,utterance_18.mp4,0.416882496064,0.0475213788298,1,train_id_72
214,https://www.youtube.com/watch?v=WuI-g2WQCVs,173.5923541070249,184.32521471041625,2c09795bb_1,utterance_23.mp4,0.691333638172,0.200304638071,1,train_id_72
215,https://www.youtube.com/watch?v=WuI-g2WQCVs,183.8585685972253,188.3583704029949,2c09795bb_1,utterance_24.mp4,0.506628082375,0.224855067786,0,train_id_72
216,https://www.youtube.com/watch?v=WuI-g2WQCVs,219.5569962563312,230.05653380312708,2c09795bb_1,utterance_30.mp4,0.6772518872679999,0.427895161143,4,train_id_72
217,https://www.youtube.com/watch?v=WuI-g2WQCVs,296.3202818762388,300.82008368200843,2c09795bb_1,utterance_40.mp4,0.58663545368,0.307865424057,3,train_id_72
218,https://www.youtube.com/watch?v=n60nqSk-Fs0,0.0,10.142938388625591,4ce6dec16_1,utterance_1.mp4,0.00504617101265,0.425656905461,3,train_id_103
